	rank	edu	经验	薪水	时间	职称	公司地点	公司名称	链结	公司URL	i	tag_display	keyword	curPage
0	1	学历不限	5-10年	面议	2020年04月17日	阿里云智能事业群-媒体处理研发专家-北京/杭州/上海	杭州	阿里巴巴	https://www.liepin.com/job/1927533591.shtml	https://www.liepin.com/company/1072424/	68	2018互联网300强	服务设计	8
1	2	学历不限	5-10年	面议	2020年04月17日	阿里云智能事业群-智能生产研发专家-北京/杭州/上海	杭州	阿里巴巴	https://www.liepin.com/job/1927533587.shtml	https://www.liepin.com/company/1072424/	68	2018互联网300强	服务设计	8
2	3	统招本科	5-10年	面议	2020年04月17日	云服务架构师	深圳	华为	https://www.liepin.com/job/1927524711.shtml	https://www.liepin.com/company/954482/	68	2018互联网300强	服务设计	8
3	4	本科及以上	3-5年	20-35k·14薪	2020年04月17日	Java高级开发工程师	北京	麒麟合盛网络技术股份有限公司	https://www.liepin.com/job/1927492195.shtml	https://www.liepin.com/company/8454950/	68	2018互联网300强	服务设计	8
4	5	学历不限	3-5年	面议	2020年04月17日	集团客户体验事业部-业务体验专家-商家及B类体验-CBU体验保障	杭州	阿里巴巴	https://www.liepin.com/job/1927176199.shtml	https://www.liepin.com/company/1072424/	68	2018互联网300强	服务设计	8
5	6	本科及以上	3-5年	25-50k·12薪	2020年04月17日	高级/资深前端研发工程师(J191112001)		滴滴	https://www.liepin.com/job/1927060177.shtml	https://www.liepin.com/company/8076624/	68	2018互联网300强	服务设计	8
6	7	本科及以上	1-3年	10-15k·14薪	2020年04月17日	PHP开发工程师	厦门-思明区	美图公司	https://www.liepin.com/job/1926927787.shtml	https://www.liepin.com/company/3492368/	68	2018互联网300强	服务设计	8
7	8	本科及以上	5-10年	20-40k·12薪	2020年04月17日	解决方案架构师	上海-徐汇区	SenseTime（商汤集团）	https://www.liepin.com/job/1926571111.shtml	https://www.liepin.com/company/8349238/	68	2018互联网300强	服务设计	8
8	9	本科及以上	5-10年	20-40k·12薪	2020年04月17日	解决方案架构师		SenseTime（商汤集团）	https://www.liepin.com/job/1926571109.shtml	https://www.liepin.com/company/8349238/	68	2018互联网300强	服务设计	8
9	10	统招本科	5-10年	面议	2020年04月17日	高级解决方案架构师		SenseTime（商汤集团）	https://www.liepin.com/job/1925144985.shtml	https://www.liepin.com/company/8349238/	68	2018互联网300强	服务设计	8
10	11	统招本科	5-10年	面议	2020年04月17日	高级解决方案架构师	上海-徐汇区	SenseTime（商汤集团）	https://www.liepin.com/job/1925144983.shtml	https://www.liepin.com/company/8349238/	68	2018互联网300强	服务设计	8
11	12	学历不限	3-5年	面议	2020年04月17日	蚂蚁金服-知识流程运营专家-成都	成都	阿里巴巴	https://www.liepin.com/job/1924657019.shtml	https://www.liepin.com/company/1072424/	68	2018互联网300强	服务设计	8
12	13	硕士及以上	1-3年	面议	2020年04月17日	对话系统JAVA开发工程师		NIO蔚来	https://www.liepin.com/job/1923038447.shtml	https://www.liepin.com/company/8524725/	68	2018互联网300强	服务设计	8
13	14	学历不限	5-10年	面议	2020年04月17日	蚂蚁金服-数字生活服务运营专家-成都	成都	阿里巴巴	https://www.liepin.com/job/1915137453.shtml	https://www.liepin.com/company/1072424/	68	2018互联网300强	服务设计	8
14	15	统招本科	1-3年	20-30k·15薪	2020年04月16日	智能办公平台部-PHP高级研发工程师	北京	Baidu	https://www.liepin.com/job/1927513355.shtml	https://www.liepin.com/company/884492/	68	2018互联网300强	服务设计	8
15	16	学历不限	5-10年	面议	2020年04月15日	阿里云智能事业群-专有云架构师 - 弹性计算-杭州	杭州	阿里巴巴	https://www.liepin.com/job/1927420461.shtml	https://www.liepin.com/company/1072424/	68	2018互联网300强	服务设计	8
16	17	学历不限	5-10年	面议	2020年04月16日	阿里集团-CRO-安全解决方案专家/高级专家	杭州	阿里巴巴	https://www.liepin.com/job/1927515169.shtml	https://www.liepin.com/company/1072424/	68	2018互联网300强	服务设计	8
17	18	学历不限	3-5年	面议	2020年04月16日	企业智能事业部-运维开发专家-杭州	杭州	阿里巴巴	https://www.liepin.com/job/1927514861.shtml	https://www.liepin.com/company/1072424/	68	2018互联网300强	服务设计	8
18	19	学历不限	5-10年	面议	2020年04月16日	企业智能事业部-音视频媒体服务器高级技术专家-杭州	杭州	阿里巴巴	https://www.liepin.com/job/1927514569.shtml	https://www.liepin.com/company/1072424/	68	2018互联网300强	服务设计	8
19	20	学历不限	5-10年	面议	2020年04月16日	数字政务中台事业部-产品专家(能力开放平台)-杭州	杭州	阿里巴巴	https://www.liepin.com/job/1927514563.shtml	https://www.liepin.com/company/1072424/	68	2018互联网300强	服务设计	8
20	21	学历不限	5-10年	面议	2020年04月16日	天猫海外-产品运营-商家平台产品	杭州	阿里巴巴	https://www.liepin.com/job/1927514193.shtml	https://www.liepin.com/company/1072424/	68	2018互联网300强	服务设计	8
21	22	硕士及以上	5-10年	38-54k·12薪	2020年04月16日	车服算法工程师(J200414003)	杭州	滴滴	https://www.liepin.com/job/1927514099.shtml	https://www.liepin.com/company/8076624/	68	2018互联网300强	服务设计	8
22	23	本科及以上	5-10年	18-25k·14薪	2020年04月16日	Web后端高级开发	南京-建邺区	小米	https://www.liepin.com/job/1927510525.shtml	https://www.liepin.com/company/2174886/	68	2018互联网300强	服务设计	8
23	24	大专及以上	1-3年	12-14k·14薪	2020年04月16日	Golang开发工程师-DPC05	成都-高新区	英雄互娱	https://www.liepin.com/job/1927421371.shtml	https://www.liepin.com/company/8307104/	68	2018互联网300强	服务设计	8
24	25	学历不限	5-10年	面议	2020年04月16日	ICBU-中国供应商-服务商运营专家（厦门）	厦门	阿里巴巴	https://www.liepin.com/job/1927412265.shtml	https://www.liepin.com/company/1072424/	68	2018互联网300强	服务设计	8
25	26	学历不限	3-5年	面议	2020年04月16日	新零售技术事业群-软硬件技术专家-淘系技术部	杭州	阿里巴巴	https://www.liepin.com/job/1927274111.shtml	https://www.liepin.com/company/1072424/	68	2018互联网300强	服务设计	8
26	27	学历不限	5-10年	面议	2020年04月16日	阿里云智能事业群-CDN调度研发专家-北京/杭州	杭州	阿里巴巴	https://www.liepin.com/job/1927129819.shtml	https://www.liepin.com/company/1072424/	68	2018互联网300强	服务设计	8
27	28	本科及以上	3-5年	10-17k·12薪	2020年04月16日	服务器程序员-RDG01	北京	英雄互娱	https://www.liepin.com/job/1926326809.shtml	https://www.liepin.com/company/8307104/	68	2018互联网300强	服务设计	8
28	29	统招本科	5-10年	18-25k·12薪	2020年04月16日	系统架构师-教育BG-合肥	合肥-高新区	科大讯飞	https://www.liepin.com/job/1925840727.shtml	https://www.liepin.com/company/4454894/	68	2018互联网300强	服务设计	8
29	30	本科及以上	5-10年	25-30k·14薪	2020年04月16日	Dev Lead	武汉	旷视科技	https://www.liepin.com/job/1924547403.shtml	https://www.liepin.com/company/7858396/	68	2018互联网300强	服务设计	8
30	31	本科及以上	5-10年	20-30k·12薪	2020年04月16日	数据库架构师	武汉-洪山区	科大讯飞	https://www.liepin.com/job/1920077039.shtml	https://www.liepin.com/company/4454894/	68	2018互联网300强	服务设计	8
31	32	本科及以上	1-3年	面议	2020年04月16日	java开发工程师	合肥-蜀山区	科大讯飞	https://www.liepin.com/job/1918668063.shtml	https://www.liepin.com/company/4454894/	68	2018互联网300强	服务设计	8
32	33	统招本科	经验不限	面议	2020年04月16日	Linux C/C++ 后台研发工程师/高级研发工程师	北京	小米	https://www.liepin.com/job/1916681335.shtml	https://www.liepin.com/company/2174886/	68	2018互联网300强	服务设计	8
33	34	统招本科	1-3年	11-18k·12薪	2020年04月16日	软件开发工程师（java）	合肥	科大讯飞	https://www.liepin.com/job/1915880293.shtml	https://www.liepin.com/company/4454894/	68	2018互联网300强	服务设计	8
34	35	本科及以上	3-5年	面议	2020年04月14日	交互设计师	北京	京东数字科技控股有限公司	https://www.liepin.com/job/1927439703.shtml	https://www.liepin.com/company/215535/	68	2018互联网300强	服务设计	8
35	36	学历不限	3-5年	面议	2020年04月14日	高德-Java高级开发工程师/专家-质量评测	杭州	阿里巴巴	https://www.liepin.com/job/1927436557.shtml	https://www.liepin.com/company/1072424/	68	2018互联网300强	服务设计	8
36	37	统招本科	3-5年	面议	2020年04月14日	地图数据编译专家	北京	华为	https://www.liepin.com/job/1927435497.shtml	https://www.liepin.com/company/954482/	68	2018互联网300强	服务设计	8
37	38	统招本科	3-5年	面议	2020年04月14日	地图数据编译专家	上海-浦东新区	华为	https://www.liepin.com/job/1927435495.shtml	https://www.liepin.com/company/954482/	68	2018互联网300强	服务设计	8
38	39	本科及以上	5-10年	面议	2020年04月14日	go高级工程师	北京	vipkid	https://www.liepin.com/job/1926075093.shtml	https://www.liepin.com/company/8531572/	68	2018互联网300强	服务设计	8
39	40	学历不限	3-5年	面议	2020年04月15日	Teambition-Go开发专家-上海	杭州	阿里巴巴	https://www.liepin.com/job/1927478521.shtml	https://www.liepin.com/company/1072424/	68	2018互联网300强	服务设计	8
