	rank	edu	经验	薪水	时间	职称	公司地点	公司名称	链结	公司URL	i	tag_display	keyword	curPage
0	1	统招本科	3-5年	20-30k·14薪	2020年04月24日	视觉交互设计师		京东商城	https://www.liepin.com/job/1925970223.shtml	https://www.liepin.com/company/9747025/	9	2018互联网300强	界面设计	9
1	2	统招本科	3-5年	20-30k·14薪	2020年04月24日	技术研发产品经理		京东商城	https://www.liepin.com/job/1925954267.shtml	https://www.liepin.com/company/9747025/	9	2018互联网300强	界面设计	9
2	3	本科及以上	3-5年	12-24k·12薪	2020年04月24日	高级平面设计师		小米	https://www.liepin.com/job/1925945781.shtml	https://www.liepin.com/company/2174886/	9	2018互联网300强	界面设计	9
3	4	学历不限	3-5年	面议	2020年04月24日	钉钉(DingTalk)-开放平台&商业化体验设计专家-开放平台与商业化	杭州	阿里巴巴	https://www.liepin.com/job/1925331557.shtml	https://www.liepin.com/company/1072424/	9	2018互联网300强	界面设计	9
4	5	本科及以上	3-5年	12-24k·14薪	2020年04月24日	设计师		小米	https://www.liepin.com/job/1924949181.shtml	https://www.liepin.com/company/2174886/	9	2018互联网300强	界面设计	9
5	6	统招本科	3-5年	15-25k·12薪	2020年04月24日	Android开发工程师（汽车）	深圳-南山区	苏州思必驰	https://www.liepin.com/job/1924281245.shtml	https://www.liepin.com/company/4270001/	9	2018互联网300强	界面设计	9
6	7	本科及以上	经验不限	20-39k·12薪	2020年04月24日	互金产品经理	北京	小米	https://www.liepin.com/job/1916890097.shtml	https://www.liepin.com/company/2174886/	9	2018互联网300强	界面设计	9
7	8	本科及以上	经验不限	10-20k·12薪	2020年04月24日	IOS开发工程师	珠海-唐家湾	麒麟合盛网络技术股份有限公司	https://www.liepin.com/job/1916108675.shtml	https://www.liepin.com/company/8454950/	9	2018互联网300强	界面设计	9
8	9	本科及以上	3-5年	20-40k·12薪	2020年04月24日	Unity3D游戏主程序	珠海-香洲区	麒麟合盛网络技术股份有限公司	https://www.liepin.com/job/1914714845.shtml	https://www.liepin.com/company/8454950/	9	2018互联网300强	界面设计	9
9	10	本科及以上	1-3年	10-20k·12薪	2020年04月24日	前端工程师	珠海-香洲区	麒麟合盛网络技术股份有限公司	https://www.liepin.com/job/1912268792.shtml	https://www.liepin.com/company/8454950/	9	2018互联网300强	界面设计	9
10	11	本科及以上	3-5年	12-25k·12薪	2020年04月23日	Android 高级工程师G05139	北京	新浪	https://www.liepin.com/job/1923766381.shtml	https://www.liepin.com/company/6527404/	9	2018互联网300强	界面设计	9
11	12	学历不限	5-10年	面议	2020年04月23日	32212A-产品经理	上海	平安好医生	https://www.liepin.com/job/1918557939.shtml	https://www.liepin.com/company/8369111/	9	2018互联网300强	界面设计	9
12	13	学历不限	3-5年	面议	2020年04月23日	政务钉钉事业部-Android应用开发高级程序员/技术专家-杭州	杭州	阿里巴巴	https://www.liepin.com/job/1927514385.shtml	https://www.liepin.com/company/1072424/	9	2018互联网300强	界面设计	9
13	14	学历不限	3-5年	面议	2020年04月23日	AliExpress-高级前端工程师/专家-杭州	杭州	阿里巴巴	https://www.liepin.com/job/1927266713.shtml	https://www.liepin.com/company/1072424/	9	2018互联网300强	界面设计	9
14	15	统招本科	5-10年	面议	2020年04月23日	Web前端工程师	北京	北京比特大陆科技有限公司	https://www.liepin.com/job/1927247667.shtml	https://www.liepin.com/company/8054924/	9	2018互联网300强	界面设计	9
15	16	本科及以上	5-10年	27-33k·13薪	2020年04月23日	PC客户端开发工程师 (MJ002376)	广州-番禺区	欢聚集团	https://www.liepin.com/job/1924634329.shtml	https://www.liepin.com/company/930104/	9	2018互联网300强	界面设计	9
16	17	学历不限	3-5年	12-20k·13薪	2020年04月23日	Android 开发工程师 (MJ001052)	广州	欢聚集团	https://www.liepin.com/job/1923002963.shtml	https://www.liepin.com/company/930104/	9	2018互联网300强	界面设计	9
17	18	本科及以上	3-5年	15-30k·12薪	2020年04月23日	中高级Android开发工程师	上海	沪江	https://www.liepin.com/job/1920710417.shtml	https://www.liepin.com/company/1606138/	9	2018互联网300强	界面设计	9
18	19	本科及以上	3-5年	15-25k·14薪	2020年04月23日	Android开发工程师-小米电视		小米	https://www.liepin.com/job/1916315509.shtml	https://www.liepin.com/company/2174886/	9	2018互联网300强	界面设计	9
19	20	统招本科	3-5年	面议	2020年04月23日	测试开发工程师（新产品）	上海-张江	阅文集团	https://www.liepin.com/job/1927709583.shtml	https://www.liepin.com/company/8166451/	9	2018互联网300强	界面设计	9
20	21	统招本科	1-3年	12-24k·12薪	2020年04月23日	Web前端开发工程师	上海-张江	阅文集团	https://www.liepin.com/job/1927706747.shtml	https://www.liepin.com/company/8166451/	9	2018互联网300强	界面设计	9
21	22	统招本科	1-3年	12-24k·12薪	2020年04月23日	前端 开发工程师	上海-张江	阅文集团	https://www.liepin.com/job/1927705981.shtml	https://www.liepin.com/company/8166451/	9	2018互联网300强	界面设计	9
22	23	本科及以上	3-5年	15-30k·12薪	2020年04月23日	前端开发工程师	上海-张江	阅文集团	https://www.liepin.com/job/1927705307.shtml	https://www.liepin.com/company/8166451/	9	2018互联网300强	界面设计	9
23	24	本科及以上	1-3年	20-30k·12薪	2020年04月23日	资深Untiy3D开发工程师-RD06	上海-静安区	英雄互娱	https://www.liepin.com/job/1927704535.shtml	https://www.liepin.com/company/8307104/	9	2018互联网300强	界面设计	9
24	25	学历不限	3-5年	面议	2020年04月23日	CBU技术部-无线技术专家-ios方向	杭州	阿里巴巴	https://www.liepin.com/job/1927703821.shtml	https://www.liepin.com/company/1072424/	9	2018互联网300强	界面设计	9
25	26	统招本科	5-10年	25-40k·16薪	2020年04月23日	客户端技术经理		喜马拉雅	https://www.liepin.com/job/1927696801.shtml	https://www.liepin.com/company/8449626/	9	2018互联网300强	界面设计	9
26	27	本科及以上	3-5年	面议	2020年04月23日	高级产品经理	北京	麒麟合盛网络技术股份有限公司	https://www.liepin.com/job/1927694365.shtml	https://www.liepin.com/company/8454950/	9	2018互联网300强	界面设计	9
27	28	统招本科	3-5年	面议	2020年04月23日	高级测试工程师(J15466)		58同城	https://www.liepin.com/job/1927690981.shtml	https://www.liepin.com/company/591850/	9	2018互联网300强	界面设计	9
28	29	统招本科	3-5年	面议	2020年04月23日	前端开发工程师(J15462)	北京	58同城	https://www.liepin.com/job/1927690183.shtml	https://www.liepin.com/company/591850/	9	2018互联网300强	界面设计	9
29	30	本科及以上	5-10年	16-28k·14薪	2020年04月23日	高级交互设计工程师-输入法		科大讯飞	https://www.liepin.com/job/1927651617.shtml	https://www.liepin.com/company/4454894/	9	2018互联网300强	界面设计	9
30	31	学历不限	3-5年	面议	2020年04月23日	政务钉钉事业部-C++技术专家-PC端-杭州	杭州	阿里巴巴	https://www.liepin.com/job/1927514835.shtml	https://www.liepin.com/company/1072424/	9	2018互联网300强	界面设计	9
31	32	统招本科	3-5年	10-20k·12薪	2020年04月23日	中级视觉设计工程师-上海	上海-闵行区	科大讯飞	https://www.liepin.com/job/1927457227.shtml	https://www.liepin.com/company/4454894/	9	2018互联网300强	界面设计	9
32	33	学历不限	5-10年	面议	2020年04月23日	智能场景事业部-门店VMD视觉体验设计师-ihome	杭州	阿里巴巴	https://www.liepin.com/job/1927316413.shtml	https://www.liepin.com/company/1072424/	9	2018互联网300强	界面设计	9
33	34	本科及以上	1-3年	18-30k·13薪	2020年04月23日	Android工程师 (MJ002839)		欢聚集团	https://www.liepin.com/job/1927284913.shtml	https://www.liepin.com/company/930104/	9	2018互联网300强	界面设计	9
34	35	本科及以上	3-5年	14-24k·12薪	2020年04月23日	视觉设计师-输入法-合肥		科大讯飞	https://www.liepin.com/job/1927194781.shtml	https://www.liepin.com/company/4454894/	9	2018互联网300强	界面设计	9
35	36	本科及以上	3-5年	12-24k·14薪	2020年04月23日	产品经理-讯飞商城-合肥		科大讯飞	https://www.liepin.com/job/1927194763.shtml	https://www.liepin.com/company/4454894/	9	2018互联网300强	界面设计	9
36	37	统招本科	3-5年	10-20k·12薪	2020年04月23日	中级视觉设计工程师-合肥	合肥-高新区	科大讯飞	https://www.liepin.com/job/1927150917.shtml	https://www.liepin.com/company/4454894/	9	2018互联网300强	界面设计	9
37	38	统招本科	3-5年	20-35k·15薪	2020年04月23日	资深前端开发工程师	上海-虹口区	众安在线财产保险	https://www.liepin.com/job/1926594789.shtml	https://www.liepin.com/company/7962446/	9	2018互联网300强	界面设计	9
38	39	统招本科	5-10年	面议	2020年04月23日	前端开发高级工程师	深圳	京东商城	https://www.liepin.com/job/1926055545.shtml	https://www.liepin.com/company/9747025/	9	2018互联网300强	界面设计	9
39	40	统招本科	1-3年	面议	2020年04月23日	视觉设计岗		京东商城	https://www.liepin.com/job/1924888067.shtml	https://www.liepin.com/company/9747025/	9	2018互联网300强	界面设计	9
